supplier,code,description,brand,price,category
PRISA,PRI42924,PAÑO MICROFIBRA TE ABASTECE MULTIUSO 38X38 COLOR,TE ABASTECE,778.8888888888889,PAÑO MICROFIBRA TE
PRISA,PRI82028NM,BEBIDA GASEOSA CRUSH CLASICA LATA 350 ML,CRUSH,781.1111111111111,BEBIDA GASEOSA CRUSH
PRISA,PRI85197,BEBIDA GASEOSA PEPSI ZERO 350 ML,PEPSI,781.1111111111111,BEBIDA GASEOSA PEPSI
PRISA,PRI71912,LIMPIADOR SAPOLIO QUITAMANCHAS ROPA DE COLOR 550 ML,SAPOLIO,781.1111111111111,LIMPIADOR SAPOLIO QUITAMANCHAS
PRISA,PRI91601,BOLSA DE ASEO GOLIAT MEDIANA 70X90 CM 10 UNIDADES,GOLIAT,771.1111111111111,BOLSA DE ASEO
PRISA,PRI43578,PILA ALCALINA DURACELL OPTIMUM AAA 2 UNIDADES,DURACELL,2616.6666666666665,PILA ALCALINA DURACELL
PRISA,PRI12457,PALA ASEO ROMMEL PLASTICA CON MANGO LARGO NEGRA,ROMMEL,783.3333333333333,PALA ASEO ROMMEL
PRISA,PRID909235AM,CARTON ARTEL 53X75 CM AMARILLO MEDIO,ARTEL,784.4444444444445,CARTON FORRADO
PRISA,PRID909235AZ,CARTON ARTEL 53X75 CM AZUL ULTRAMAR,ARTEL,784.4444444444445,CARTON FORRADO
PRISA,PRID909235RJ,CARTON ARTEL 53X75 CM BERMELLON,ARTEL,784.4444444444445,CARTON FORRADO
PRISA,PRID909235CE,CARTON ARTEL 53X75 CM CELESTE,ARTEL,784.4444444444445,CARTON FORRADO
PRISA,PRID909235NJ,CARTON ARTEL 53X75 CM NARANJO,ARTEL,784.4444444444445,CARTON FORRADO
PRISA,PRID909235VE,CARTON ARTEL 53X75 CM VERDE CLARO,ARTEL,784.4444444444445,CARTON FORRADO
PRISA,PRI78765AM,CINTA AISLANTE TESA AMARILLO 15 MM X 10 M,TESA,784.4444444444445,CINTA AISLANTE
PRISA,PRI78765AZ,CINTA AISLANTE TESA AZUL 15 MM X 10 M,TESA,784.4444444444445,CINTA AISLANTE
PRISA,PRI78765RJ,CINTA AISLANTE TESA ROJO 15 MM X 10 M,TESA,784.4444444444445,CINTA AISLANTE
PRISA,PRI78765VE,CINTA AISLANTE TESA VERDE 15 MM X 10 M,TESA,784.4444444444445,CINTA AISLANTE
PRISA,PRI18434,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X2 10 UNIDADES,PROARTE,787.7777777777777,MAQUETERIA CUADRADO
PRISA,PRI18435,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X3 8 UNIDADES,PROARTE,787.7777777777777,MAQUETERIA CUADRADO
PRISA,PRI18436,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X4 MM 8 UNIDADES,PROARTE,787.7777777777777,MAQUETERIA CUADRADO
PRISA,PRI18438,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X8 MM 6 UNIDADES,PROARTE,787.7777777777777,MAQUETERIA CUADRADO
PRISA,PRI51104,VIRUTILLA PISO MANLAC FINA N°2 MEDIANA,MANLAC,787.7777777777777,VIRUTILLA PISO
PRISA,PRI11738CHOC,BARRA PROTEINA WILD PROTEIN MUNCHY CHOCOLATE CHIPS 30 G,THE WILD FOODS,793.3333333333333,BARRA PROTEINA
PRISA,PRI11738CM,BARRA PROTEINA WILD PROTEIN MUNCHY CHOCOLATE MANI 30 G,THE WILD FOODS,793.3333333333333,BARRA PROTEINA
PRISA,PRI77367RJ,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.5 MM ROJO,UNIBALL,677.7777777777777,LAPIZ GEL
PRISA,PRI77366AZ,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.7 MM AZUL,UNIBALL,677.7777777777777,LAPIZ GEL
PRISA,PRI77366NG,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.7 MM NEGRO,UNIBALL,677.7777777777777,LAPIZ GEL
PRISA,PRI45916,LIBRETA ISOFIT LINEADA PLASTIFICADA N°2 60 HOJAS,ISOFIT,794.4444444444445,LIBRETA ISOFIT LINEADA
PRISA,PRI77366RJ,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.7 MM ROJO,UNIBALL,677.7777777777777,LAPIZ GEL
PRISA,PRI17781,CUADERNO COLLEGE COLON LISO M7 80 HOJAS,COLON,653.3333333333334,CUADERNO COLLEGE COLON
PRISA,PRI24496,FIBRA 3M SCOTCH BRITE AZUL POWER PAD 2000,SCOTCH BRITE,795.5555555555555,FIBRA 3M SCOTCH
PRISA,PRI33123,GUANTES DE HILO GENERICO 4 HEBRAS ALGODON. PVC BLANCO,GENERICO,795.5555555555555,GUANTES DE
PRISA,PRI11735CHO,GALLETA COSTA FRAC CHOCOLATE 110 G,COSTA,800.0,GALLETA COSTA FRAC
PRISA,PRI11735,GALLETA COSTA FRAC CLASICA 110 G,COSTA,800.0,GALLETA COSTA FRAC
PRISA,PRI11735VA,GALLETA COSTA FRAC VAINILLA 110 G,COSTA,800.0,GALLETA COSTA FRAC
PRISA,PRI45886,MASA PARA MODELAR DAS BLANCA 150 G,DAS,800.0,MASA PARA MODELAR
PRISA,PRI12388NG,MARCADOR PERMANENTE MONAMI HIGHPER-B PUNTA REDONDA NEGRO,MONAMI,801.1111111111111,MARCADOR PERMANENTE MONAMI
PRISA,PRI19816,VELA ARELA SUPER ECONOMICA BLANQUICINO PAQUETE DE 4 UNIDADES,ARELA,801.1111111111111,VELA ARELA
PRISA,PRI18449,MAQUETERIA PALO CUADRADO PROARTE 50 CM 10X10 2 UNIDADES,PROARTE,803.3333333333333,MAQUETERIA CUADRADO
PRISA,PRI18446,MAQUETERIA PALO CUADRADO PROARTE 50 CM 5X5 5 UNIDADES,PROARTE,803.3333333333333,MAQUETERIA CUADRADO
PRISA,PRI18447,MAQUETERIA PALO CUADRADO PROARTE 50 CM 6X6 4 UNIDADES,PROARTE,803.3333333333333,MAQUETERIA CUADRADO
PRISA,PRI80597,BLOCK DE APUNTES J.S. 1/32 PAPEL RONEO 48 G 100 HOJAS,J.S.,804.4444444444445,BLOCK DE APUNTES
PRISA,PRI76875,CINTA ADHESIVA 3M SCOTCH CRISTAL 18 MM X 25 M,SCOTCH,804.4444444444445,CINTA M
PRISA,76875,CINTA ADHESIVA 3M SCOTCH CRISTAL 18 MM X 25M,3M,804.1666666666666,CINTA ADHESIVA
PRISA,PRI84924,ADHESIVO EN BARRA ARTEL 21 G,ARTEL,634.4444444444445,ADHESIVO EN BARRA
PRISA,PRI87505,ADHESIVO EN BARRA MONAMI 21 G,MONAMI,637.7777777777777,ADHESIVO EN BARRA
PRISA,PRI87500,CHINCHES SELLOFFICE SURTIDO 50 UNIDADES,SELLOFFICE,812.2222222222222,CHINCHES SURTIDO
PRISA,PRI85543,CINTA TRANSFERIBLE SELLOCINTA 12 MM X 40 M BLANCO,SELLOCINTA,812.2222222222222,CINTA TRANSFERIBLE
PRISA,PRI11746CC,BARRA PROTEINA WILD +FIT CHOCOLATE COCO 35 G,THE WILD FOODS,815.5555555555555,BARRA PROTEINA WILD
PRISA,PRI10976,BOLSA DE ASEO VIRUTEX PRO PEQUEÑA 50X70 CM 10 UNIDADES,VIRUTEX PRO,782.2222222222222,BOLSA DE ASEO
PRISA,PRI31157,CARPETA VINIL TORRE OFICIO LOMO AZUL,TORRE,817.7777777777777,CARPETA VINIL TORRE
PRISA,87818,PORTACLIPS SELLOFFICE MC-891 CUADRADO NEGRO,SELLOFFICE,820.8333333333333,PORTACLIPS
PRISA,87818,PORTACLIPS SELLOFFICE MC-891 CUADRADO NEGRO,SELLOFFICE,820.8333333333333,PORTACLIPS
PRISA,PRI87818,PORTACLIPS SELLOFFICE MC-891 CUADRADO NEGRO,SELLOFFICE,821.1111111111111,PORTACLIPS
PRISA,PRI65772,SEPARADOR CARTA ADETEC PLASTICO 6 DIVISIONES,ADETEC,800.0,SEPARADOR CARTA ADETEC
PRISA,PRI87424MZ,AGUA SABORIZADA BENEDICTINO MANZANA BOTELLA 500 ML,BENEDICTINO,823.3333333333333,AGUA SABORIZADA BENEDICTINO
PRISA,PRI87424PR,AGUA SABORIZADA BENEDICTINO PERA BOTELLA 500 ML,BENEDICTINO,823.3333333333333,AGUA SABORIZADA BENEDICTINO
PRISA,PRI30570AZ,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA AZUL,PELIKAN,643.3333333333334,PLUMON PIZARRA
PRISA,PRI65769NG,CARPETA VINIL ADETEC CARTA NEGRO,ADETEC,825.5555555555555,CARPETA ADETEC
PRISA,PRI83839,BOLSA DE ASEO POLIPLASTIC 70X90 CM 10 UNIDADES,POLIPLASTIC,817.7777777777777,BOLSA DE ASEO
PRISA,PRI21938AM,CARPETA VINIL A4 DATA ZONE PIGMENTADA AMARILLO,DATA ZONE,826.6666666666666,CARPETA VINIL A
PRISA,PRI21938BL,CARPETA VINIL A4 DATA ZONE PIGMENTADA BLANCO,DATA ZONE,826.6666666666666,CARPETA VINIL A
PRISA,PRI21938GR,CARPETA VINIL A4 DATA ZONE PIGMENTADA GRIS,DATA ZONE,826.6666666666666,CARPETA VINIL A
PRISA,PRI21938RJ,CARPETA VINIL A4 DATA ZONE PIGMENTADA ROJO,DATA ZONE,826.6666666666666,CARPETA VINIL A
PRISA,PRI21938VE,CARPETA VINIL A4 DATA ZONE PIGMENTADA VERDE,DATA ZONE,826.6666666666666,CARPETA VINIL A
PRISA,PRI21938AZ,CARPETA VINIL A4 DATA ZONE PIGMENTADA AZUL,DATA ZONE,826.6666666666666,CARPETA VINIL A
PRISA,PRI82773,CLIP METALICO PEDIN 50 MM PUNTA REDONDA LISO CAJA DE 50 UNIDADES,PEDIN,831.1111111111111,CLIP METALICO
PRISA,PRI36543RO,DESTACADOR TORRE LAPIZ ROSADO,TORRE,508.88888888888886,DESTACADOR LAPIZ
PRISA,PRI36543VE,DESTACADOR TORRE LAPIZ VERDE,TORRE,508.88888888888886,DESTACADOR LAPIZ
PRISA,PRI36543AM,DESTACADOR TORRE TIPO LAPIZ AMARILLO,TORRE,508.88888888888886,DESTACADOR TIPO
PRISA,PRID505050,GREDA MAYJA PROFESIONAL 1 KG,MAYJA,831.1111111111111,GREDA PROFESIONAL
PRISA,PRI18200,PAÑO ABSORBENTE TE ABASTECE AMARILLO 38X40 CM 3 UNIDADES,TE ABASTECE,831.1111111111111,PAÑO TE
PRISA,PRI80580,SOBRE ACOLCHADO OFICIO N¬∫8 29X37 CM,GENERICO,831.1111111111111,SOBRE ACOLCHADO OFICIO
PRISA,PRI79283,CINTA AISLANTE DE ELECTRICIDAD SELLOCINTA 18 MM 20 M NEGRO,SELLOCINTA,833.3333333333333,CINTA AISLANTE
PRISA,PRI19268DA,MERMELADA LOS LAGOS DAMASCO SACHET 225 G,LOS LAGOS,833.3333333333333,MERMELADA LOS LAGOS
PRISA,PRI19268DU,MERMELADA LOS LAGOS DURAZNO SACHET 225 G,LOS LAGOS,833.3333333333333,MERMELADA LOS LAGOS
PRISA,PRI19269FRU,MERMELADA LOS LAGOS FRUTILLA SACHET 225 G,LOS LAGOS,833.3333333333333,MERMELADA LOS LAGOS
PRISA,PRI19269MO,MERMELADA LOS LAGOS MORA SACHET 225 G,LOS LAGOS,833.3333333333333,MERMELADA LOS LAGOS
PRISA,PRI10836,CLIPS TORRE N°1 PUNTA TRIANGULAR 33 MM,TORRE,423.3333333333333,CLIPS
PRISA,PRI15296,BOLSA DE ASEO POLINASA 70X90 CM 10 UNIDADES,POLINASA,826.6666666666666,BOLSA DE ASEO
PRISA,PRI10647,CORRECTOR EN CINTA ADIX ROLLER 6 MTS,ADIX,838.8888888888889,CINTA CORRECTORA
PRISA,PRI87126,CORRECTOR LIQUIDO EN LAPIZ PROARTE PUNTA METALICA 7 ML,PROARTE,700.0,CORRECTOR LAPIZ
PRISA,PRI82626,GOMA BORRAR FABER 7085-20,FABER CASTELL,838.8888888888889,GOMA FABER
PRISA,PRI10571AZ,MARCADOR PERMANENTE FABER CASTELL 54 PUNTA BISELADA AZUL,FABER CASTELL,838.8888888888889,MARCADOR PERMANENTE FABER
PRISA,PRI10571NG,MARCADOR PERMANENTE FABER CASTELL 54 PUNTA BISELADA NEGRO,FABER CASTELL,838.8888888888889,MARCADOR PERMANENTE FABER
PRISA,PRI87996,SET DE OVILLOS DE LANA NP MANUALIDADES 5 COLORES 4.2X8.2X19 CM SURTIDO,NP,838.8888888888889,SET OVILLOS
PRISA,PRI87960,TRAPERO ROMMEL SIMPLE ALGODON CON OJAL 50X70 CM,ROMMEL,840.0,TRAPERO ROMMEL SIMPLE
PRISA,PRI82539,SEPARADOR OFICIO J.S. 6 DIVISIONES DE COLORES ECONOMICO,J.S.,805.5555555555555,SEPARADOR OFICIO J
PRISA,PRI99135,TIZA LATINA BLANCA 100 UNIDADES,GENERICO,840.0,TIZA BLANCA
PRISA,PRI44042,CUCHILLO CARTONERO ARTEL GRANDE CON FRENO,ARTEL,1027.7777777777778,CUCHILLO CARTONERO ARTEL
PRISA,PRI29279,PLUMON TORINI 12 COLORES,TORINI,848.8888888888889,PLUMON COLORES
PRISA,PRI70904,DESTACADOR ARTEL CUERPO FINO AMARILLO,ARTEL,548.8888888888889,DESTACADOR
PRISA,PRI70906,DESTACADOR ARTEL CUERPO FINO NARANJO,ARTEL,548.8888888888889,DESTACADOR
PRISA,PRI30570NG,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA NEGRO,PELIKAN,643.3333333333334,PLUMON PIZARRA
PRISA,PRI30570RJ,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA ROJO,PELIKAN,643.3333333333334,PLUMON PIZARRA
PRISA,PRI30570VE,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA VERDE,PELIKAN,643.3333333333334,PLUMON PIZARRA
PRISA,PRI45883,ADHESIVO EN BARRA TORRE TIPO LAPIZ 6 G,TORRE,645.5555555555555,ADHESIVO EN BARRA
PRISA,PRI14989,MANI SANTA FRUTA CONFITADO 80 G,SANTA FRUTA,851.1111111111111,MANI SANTA FRUTA
PRISA,PRI76304,BOMBILLA FLEXIBLE LATINA 25 CM PAQUETE DE 100 UNIDADES,LATINA,854.4444444444445,BOMBILLA FLEXIBLE
PRISA,PRI89967,CORCHETES SWINGLINE ESTANDAR 26/6 CAJA DE 5000 UNIDADES,SWINGLINE,754.4444444444445,CORCHETES 26/6
PRISA,PRI24131,CORCHETES COLON 25 HOJAS 26/6 CAJA DE 5000 UNIDADES,COLON,762.2222222222222,CORCHETES 26/6
PRISA,PRI89082,ADHESIVO EN BARRA FABER CASTELL FIX 22 G,FABER CASTELL,742.2222222222222,ADHESIVO EN BARRA
PRISA,PRI82078,GREDA ARTEL FINA 750 G,ARTEL,858.8888888888889,CARTONERP
PRISA,PRI82994,TEMPERA GEORGI 15 ML 6 COLORES,GEORGI,861.1111111111111,TEMPERA GEORGI 15 ML
PRISA,PRI11409,BLOCK DE APUNTES REM MAX 1/32 100 HOJAS,REM MAX,862.2222222222222,BLOCK DE APUNTES
PRISA,PRI45917,LIBRETA ISOFIT LINEADA PLASTIFICADA N°3 60 HOJAS,ISOFIT,862.2222222222222,LIBRETA ISOFIT LINEADA
PRISA,PRI14996CAM,SOPA INSTANTANEA DE FIDEOS VITELLI CAMARON 65 G,VITELLI,864.4444444444445,SOPA INSTANTANEA DE
PRISA,PRI14996CAR,SOPA INSTANTANEA DE FIDEOS VITELLI CARNE 65 G,VITELLI,864.4444444444445,SOPA INSTANTANEA DE
PRISA,PRI14996PO,SOPA INSTANTANEA DE FIDEOS VITELLI POLLO PICANTE 65 G,VITELLI,864.4444444444445,SOPA INSTANTANEA
PRISA,PRI14996VE,SOPA INSTANTANEA DE FIDEOS VITELLI VEGETALES 65 G,VITELLI,864.4444444444445,SOPA INSTANTANEA DE
PRISA,PRI36013AZ,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM AZUL,PILOT,865.5555555555555,BOLIGRAFO PILOT POP
PRISA,PRI36013BL,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM BLANCO,PILOT,865.5555555555555,BOLIGRAFO PILOT POP
PRISA,PRI36013DO,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM DORADO,PILOT,865.5555555555555,BOLIGRAFO PILOT POP
PRISA,PRI36013NG,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM NEGRO,PILOT,865.5555555555555,BOLIGRAFO PILOT POP
PRISA,PRI36013PL,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM PLATEADO,PILOT,865.5555555555555,BOLIGRAFO PILOT POP
PRISA,PRI36013RJ,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM ROJO,PILOT,865.5555555555555,BOLIGRAFO PILOT POP
PRISA,PRI36013VI,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM VIOLETA,PILOT,865.5555555555555,BOLIGRAFO PILOT POP
PRISA,PRI82046,BEBIDA COCA -COLA ORIGINAL LATA 350 ML,COCA-COLA,866.6666666666666,BEBIDA COCA -COLA
PRISA,PRI14998,BEBIDA FANTA FULL SUGAR LATA 350 ML,FANTA,866.6666666666666,BEBIDA FANTA FULL
PRISA,PRI89423,CUCHILLO CARTONERO SELLOFFICE CHICO RIEL METAL SX71,SELLOFFICE,1043.3333333333333,CUCHILLO CARTONERO SELLOFFICE
PRISA,PRI45985,FORMULARIO TORRE VALE 100 HOJAS,TORRE,866.6666666666666,FORMULARIO VALE
PRISA,PRI70194,PAPEL ALUMINIO EUROPLAS EUROFOIL BASICO ROLLO 30 MM X 4 M,EUROPLAS,866.6666666666666,PAPEL ALUMINIO
PRISA,PRI84979,BOLSA DE ASEO VIRUTEX PRO PEQUEÑA 50X55 CM 20 UNIDADES,VIRUTEX PRO,836.6666666666666,BOLSA DE ASEO
PRISA,PRI18765AM,CARPETA PLASTIFICADA GEOPEN AMARILLO REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765AZ,CARPETA PLASTIFICADA GEOPEN AZUL REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765BG,CARPETA PLASTIFICADA GEOPEN BEIGE REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765BL,CARPETA PLASTIFICADA GEOPEN BLANCO REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765CF,CARPETA PLASTIFICADA GEOPEN CAFE REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765CE,CARPETA PLASTIFICADA GEOPEN CELESTE REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765FU,CARPETA PLASTIFICADA GEOPEN FUCSIA REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765GR,CARPETA PLASTIFICADA GEOPEN GRIS REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765LI,CARPETA PLASTIFICADA GEOPEN LILA REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI18765MO,CARPETA PLASTIFICADA GEOPEN MORADO REVERSO BLANCO,GEOPEN,872.2222222222222,CARPETA PLASTIFICADA OFICIO
PRISA,PRI12443,ESPONJA ABRASIVA VIRUTEX PRO ANATOMICA MULTIUSO GRANDE,VIRUTEX PRO,695.5555555555555,ESPONJA ABRASIVA VIRUTEX
PRISA,PRI65770NG,CARPETA VINIL ADETEC FAST OFICIO NEGRO,ADETEC,877.7777777777777,CARPETA VINIL ADETEC
PRISA,PRI65770AZ,CARPETA VINIL ADETEC FAST OFICIO AZUL,ADETEC,877.7777777777777,CARPETA VINIL ADETEC
PRISA,PRI19575NG,MARCADOR SHARPIE MULTIUSO NEGRO,SHARPIE,877.7777777777777,MARCADOR MULTIUSO
PRISA,PRI22018TR,SOBRE PORTA DOCUMENTOS DATA ZONE CON AMARRA OFICIO,DATA ZONE,877.7777777777777,SOBRE PORTA DOCUMENTOS
PRISA,PRI17485NG,MARCADOR MULTIUSO BIC PUNTA REDONDA CON GRIP NEGRO,BIC,878.8888888888889,MARCADOR MULTIUSO BIC
PRISA,PRI87174,TRAPERO MANOS DE CHILE SIMPLE CON OJAL ALGODON PESADO 50X70 CM,GENERICO,881.1111111111111,TRAPERO
PRISA,PRI88687,PLUMERO ROMMEL PVC ELECTOESTATICO,ROMMEL,882.2222222222222,PLUMERO PVC
PRISA,PRI75750,GALLETA OREO COOKIES AND CREAM 108 G,OREO,886.6666666666666,GALLETA OREO COOKIES
PRISA,PRI75767GO,GALLETA OREO GOLDEN 108 G,OREO,886.6666666666666,GALLETA GOLDEN
PRISA,PRI75767RE,GALLETA OREO ORIGINAL 108 G,OREO,886.6666666666666,GALLETA ORIGINAL
PRISA,PRI13162,SAL FINA LOBOS SALERO 250 G,LOBOS,886.6666666666666,SAL FINA LOBOS
PRISA,PRI56841PI,GOMA EVA OFFIONE 20X30 CM PIEL PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841AM,GOMA EVA OFFIONE AMARILLO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841AZ,GOMA EVA OFFIONE AZUL 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841BL,GOMA EVA OFFIONE BLANCO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841CF,GOMA EVA OFFIONE CAFE 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841CE,GOMA EVA OFFIONE CELESTE 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841GR,GOMA EVA OFFIONE GRIS 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841MO,GOMA EVA OFFIONE MORADO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841NJ,GOMA EVA OFFIONE NARANJA 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841NG,GOMA EVA OFFIONE NEGRO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841RJ,GOMA EVA OFFIONE ROJO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841RS,GOMA EVA OFFIONE ROSA 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841S,GOMA EVA OFFIONE SURTIDO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841VC,GOMA EVA OFFIONE VERDE CLARO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI56841VE,GOMA EVA OFFIONE VERDE OSCURO 20X30 CM PAQUETE DE 10 UNIDADES,OFFIONE,887.7777777777777,GOMA OFFIONE
PRISA,PRI832214H,LAPIZ GRAFITO FABER CASTELL GOLDFABER 1221 4H,FABER CASTELL,765.5555555555555,LAPIZ GRAFITO FABER
PRISA,PRI12562,SERVILLETA MESA ELITE HOJA SIMPLE 33X33 CM 50 UNIDADES,ELITE PROFESSIONAL,892.2222222222222,SERVILLETA ELITE
PRISA,PRI43729FT,BEBIDA ISOTONICA IRONADE FRUTOS TROPICALES 1 L,IRONADE,893.3333333333333,BEBIDA ISOTONICA IRONADE
PRISA,79540,PORTACLIPS HAND REDONDO MALLA METALICA 9X4 CM NEGRO,HAND,893.0555555555555,PORTACLIPS
PRISA,PRI84780,BOLSA DE ASEO BM 70X90 CM 10 UNIDADES,BM,856.6666666666666,BOLSA DE ASEO
PRISA,PRI30662,SEPARADOR OFICIO TORRE 6 DIVISIONES CARTULINA DE COLOR,TORRE,821.1111111111111,SEPARADOR OFICIO TORRE
PRISA,PRI13682,CUCHILLO DE MESA ACSA METALICO,ACSA,895.5555555555555,CUCHILLO MESA
PRISA,PRI72760AZ,BOLIGRAFO PILOT POP LOL RETRACTIL 0.5 MM AZUL,PILOT,897.7777777777777,BOLIGRAFO PILOT POP
PRISA,PRI72760NG,BOLIGRAFO PILOT POP LOL RETRACTIL 0.5 MM NEGRO,PILOT,897.7777777777777,BOLIGRAFO PILOT POP
PRISA,PRI85171,ESCOBILLA SECOWASH LAVA ROPA PLASTICA,SECOWASH,897.7777777777777,ESCOBILLA LAVA
PRISA,PRI80029,TRAPERO MANOS DE CHILE SACA BRILLO SIN OJAL 48X50 CM GRIS,MANOS DE CHILE,897.7777777777777,TRAPERO MANOS
PRISA,PRI88137,PAÑO MICROFIBRA MANOS DE CHILE MULTIUSO 26X32 CM SURTIDO,MANOS DE CHILE,897.7777777777777,PAÑO MICROFIBRA
PRISA,PRI15765,BLOCK DE DIBUJO PROARTE LICEO 20 HOJAS,PROARTE,795.5555555555555,BLOCK DE DIBUJO
PRISA,PRI11191,ADHESIVO UNIVERSAL UHU MULTIPROPOSITO 7 ML,UHU,903.3333333333333,ADHESIVO UNIVERSAL UHU
PRISA,PRI29255,CLIP METALICO TORINI 50 MM 100 UNIDADES,TORINI,904.4444444444445,CLIP METALICO TORINI
PRISA,PRI79044,SERVILLETA INTERFOLIADA ELITE CLASSIC HOJA SIMPLE 10X21 CM 250 UNIDADES,ELITE PROFESSIONAL,904.4444444444445,SERVILLETA ELITE
PRISA,PRI52513,GALLETA COSTA CHOCOLATE 140 GRS,COSTA,908.8888888888889,GALLETA CHOCOLATE
PRISA,PRI98050,GALLETA COSTA LIMON 140 GRS,COSTA,908.8888888888889,GALLETA LIMON
PRISA,PRI98017,GALLETA COSTA MANTEQUILLA 140 G,COSTA,908.8888888888889,GALLETA MANTEQUILLA
PRISA,PRI82524,GALLETA COSTA VINO 160 GRS.,COSTA,908.8888888888889,GALLETA VINO
PRISA,PRI29277,LAPICES DE COLOR TORINI 12 COLORES,TORINI,908.8888888888889,LAPICES DE COLOR
PRISA,PRI84056NG,PLUMON PIZARRA ARTEL MP-70-A PUNTA REDONDA NEGRO,ARTEL,650.0,PLUMON PIZARRA
PRISA,PRI12668AZ,PLUMON PIZARRA TRATTO MEMO PUNTA REDONDA AZUL,TRATTO,650.0,PLUMON PIZARRA
PRISA,PRI14247BLX1,CARTULINA COLOR HALLEY 53X77 CM BLANCO UNIDAD,HALLEY,263.3333333333333,CARTULINA COLOR HALLEY
PRISA,PRI80073AZ,LAPIZ FIBRA ARTLINE 210 0.6 MM AZUL,ARTLINE,912.2222222222222,LAPIZ FIBRA ARTLINE
PRISA,PRI80073NG,LAPIZ FIBRA ARTLINE 210 0.6 MM NEGRO,ARTLINE,912.2222222222222,LAPIZ FIBRA ARTLINE
PRISA,PRI80073RJ,LAPIZ FIBRA ARTLINE 210 0.6 MM ROJO,ARTLINE,912.2222222222222,LAPIZ FIBRA ARTLINE
PRISA,PRI84986,PASTILLA ESTANQUE VIRUTEX LAVANDA 40 G,VIRUTEX,912.2222222222222,PASTILLA ESTANQUE VIRUTEX
